Dates,Primary Type,Location Description,Arrest,Domestic,Ward,Counts,District,Primary Types
2015-09-26,NARCOTICS,SIDEWALK,1,0,7.0,615,4,17
2015-09-26,DECEPTIVE PRACTICE,RESIDENCE,0,0,6.0,615,6,9
2015-09-25,CRIMINAL DAMAGE,STREET,0,0,22.0,635,10,6
2015-09-26,ASSAULT,GROCERY FOOD STORE,0,0,4.0,615,2,1
2015-09-26,NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),1,0,37.0,615,25,17
2015-09-26,CRIMINAL TRESPASS,SPORTS ARENA/STADIUM,1,0,44.0,615,19,8
2015-09-26,OTHER OFFENSE,STREET,1,0,16.0,615,9,22
2015-09-26,THEFT,PARKING LOT/GARAGE(NON.RESID.),1,0,16.0,615,9,29
2015-09-26,NARCOTICS,STREET,1,0,6.0,615,7,17
2015-09-23,BURGLARY,RESIDENCE-GARAGE,0,0,12.0,727,9,3
2015-09-26,ASSAULT,GOVERNMENT BUILDING/PROPERTY,0,0,6.0,615,6,1
2015-09-26,THEFT,SIDEWALK,0,0,21.0,615,6,29
2015-09-26,BATTERY,PARKING LOT/GARAGE(NON.RESID.),0,0,6.0,615,6,2
2015-09-26,BATTERY,APARTMENT,0,0,16.0,615,9,2
2015-09-26,ROBBERY,SIDEWALK,0,0,11.0,615,9,26
2015-09-23,THEFT,PARKING LOT/GARAGE(NON.RESID.),0,0,47.0,727,19,29
2015-09-26,BATTERY,RESIDENCE,0,0,33.0,615,17,2
2015-09-26,ASSAULT,STREET,0,0,11.0,615,9,1
2015-09-26,THEFT,STREET,0,0,17.0,615,7,29
2015-09-26,NARCOTICS,STREET,1,0,3.0,615,1,17
2015-09-24,THEFT,RESIDENCE,0,0,38.0,601,16,29
2015-09-25,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),0,0,24.0,635,10,16
2015-09-03,DECEPTIVE PRACTICE,OTHER,0,0,8.0,104,4,9
2015-09-26,THEFT,STREET,0,0,27.0,615,12,29
2015-09-26,DECEPTIVE PRACTICE,ATM (AUTOMATIC TELLER MACHINE),0,0,46.0,615,19,9
2015-09-19,CRIMINAL DAMAGE,STREET,0,0,46.0,732,19,6
2015-09-01,THEFT,RESIDENCE PORCH/HALLWAY,0,0,4.0,66,2,29
2015-09-26,PUBLIC INDECENCY,COMMERCIAL / BUSINESS OFFICE,1,0,2.0,615,1,24
2015-09-25,THEFT,CTA PLATFORM,0,0,42.0,635,1,29
2015-09-26,BATTERY,RESTAURANT,0,0,48.0,615,20,2
2015-09-23,DECEPTIVE PRACTICE,RESIDENCE,0,0,20.0,727,7,9
2015-09-25,OTHER OFFENSE,OTHER,0,1,4.0,635,2,22
2015-09-09,THEFT,RESIDENCE PORCH/HALLWAY,0,0,38.0,669,16,29
2015-09-23,THEFT,RESIDENCE,0,1,18.0,727,8,29
2015-09-25,CRIMINAL DAMAGE,STREET,0,0,38.0,635,16,6
2015-09-25,BATTERY,RESIDENCE PORCH/HALLWAY,0,0,16.0,635,7,2
2015-07-28,DECEPTIVE PRACTICE,RESIDENCE,0,0,24.0,5,11,9
2015-09-26,NARCOTICS,ALLEY,1,0,45.0,615,16,17
2015-09-25,MOTOR VEHICLE THEFT,STREET,0,0,1.0,635,14,16
2015-09-25,THEFT,STREET,0,0,5.0,635,3,29
2015-09-26,CRIMINAL DAMAGE,RESIDENCE PORCH/HALLWAY,0,0,50.0,615,24,6
2015-09-26,THEFT,STREET,0,0,5.0,615,3,29
2015-09-26,THEFT,GROCERY FOOD STORE,1,0,36.0,615,25,29
2015-09-26,CRIM SEXUAL ASSAULT,APARTMENT,0,1,37.0,615,15,5
2015-09-26,THEFT,CTA TRAIN,0,0,3.0,615,2,29
2015-09-26,THEFT,PARKING LOT/GARAGE(NON.RESID.),0,0,49.0,615,24,29
2015-09-26,CRIMINAL DAMAGE,RESIDENCE PORCH/HALLWAY,0,0,37.0,615,25,6
2015-05-25,BURGLARY,RESIDENCE,0,1,20.0,2,3,3
2015-09-26,THEFT,RESIDENCE PORCH/HALLWAY,0,0,3.0,615,2,29
2015-09-26,BATTERY,APARTMENT,1,1,12.0,615,10,2
2015-09-25,BATTERY,STREET,0,0,43.0,635,19,2
2015-09-26,ROBBERY,STREET,1,0,35.0,615,14,26
2015-09-24,OTHER OFFENSE,APARTMENT,0,0,25.0,601,12,22
2015-09-25,CRIMINAL TRESPASS,PARK PROPERTY,0,0,24.0,635,10,8
2015-09-25,MOTOR VEHICLE THEFT,STREET,0,0,22.0,635,10,16
2015-09-26,CRIMINAL TRESPASS,ABANDONED BUILDING,1,0,17.0,615,7,8
2015-09-25,THEFT,ATHLETIC CLUB,0,0,42.0,635,18,29
2015-09-25,BATTERY,STREET,0,0,33.0,635,17,2
2015-09-26,CRIMINAL DAMAGE,RESIDENCE,0,0,9.0,615,5,6
2015-09-25,ROBBERY,SIDEWALK,0,0,21.0,635,6,26
2015-09-26,CRIMINAL DAMAGE,BANK,0,0,2.0,615,12,6
2015-07-22,DECEPTIVE PRACTICE,DEPARTMENT STORE,0,0,42.0,9,18,9
2015-09-26,BATTERY,PARK PROPERTY,0,0,40.0,615,20,2
2015-09-20,THEFT,BAR OR TAVERN,0,0,1.0,731,14,29
2015-09-26,MOTOR VEHICLE THEFT,VEHICLE NON-COMMERCIAL,0,0,30.0,615,25,16
2015-09-24,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),0,0,20.0,601,2,1
2015-09-26,ASSAULT,RESIDENCE,0,1,25.0,615,12,1
2015-09-26,BATTERY,PARKING LOT/GARAGE(NON.RESID.),0,0,41.0,615,16,2
2015-09-26,NARCOTICS,APARTMENT,1,0,28.0,615,11,17
2015-09-24,BURGLARY,RESIDENCE-GARAGE,0,0,36.0,601,16,3
2015-09-26,MOTOR VEHICLE THEFT,STREET,0,0,8.0,615,6,16
2015-09-26,ASSAULT,APARTMENT,0,1,20.0,615,3,1
2015-09-26,ROBBERY,RESIDENTIAL YARD (FRONT/BACK),0,0,7.0,615,4,26
2015-09-24,THEFT,RESIDENCE,0,0,24.0,601,10,29
2015-09-26,ASSAULT,SIDEWALK,0,0,29.0,615,15,1
2015-09-25,OTHER OFFENSE,RESIDENCE,0,1,20.0,635,3,22
2015-09-26,BURGLARY,RESIDENCE,0,0,35.0,615,25,3
2015-09-24,DECEPTIVE PRACTICE,RESIDENCE,0,0,1.0,601,12,9
2015-09-26,ASSAULT,STREET,0,0,33.0,615,17,1
2015-09-26,CRIMINAL TRESPASS,LAKEFRONT/WATERFRONT/RIVERBANK,1,0,42.0,615,18,8
2015-09-25,BATTERY,HOTEL/MOTEL,0,1,40.0,635,20,2
2015-09-26,ASSAULT,HOSPITAL BUILDING/GROUNDS,0,0,40.0,615,20,1
2015-09-21,DECEPTIVE PRACTICE,APARTMENT,0,0,6.0,668,3,9
2015-09-26,CRIMINAL DAMAGE,STREET,0,0,26.0,615,14,6
2015-09-26,BATTERY,APARTMENT,0,1,26.0,615,14,2
2015-09-25,CRIMINAL DAMAGE,APARTMENT,0,0,35.0,635,14,6
2015-09-26,BATTERY,STREET,0,0,6.0,615,7,2
2015-09-26,NARCOTICS,STREET,1,0,8.0,615,6,17
2015-09-26,INTERFERENCE WITH PUBLIC OFFICER,SIDEWALK,1,0,21.0,615,6,12
2015-09-22,BURGLARY,RESIDENCE-GARAGE,0,0,1.0,704,12,3
2015-09-22,THEFT,ALLEY,0,0,44.0,704,19,29
2015-09-26,THEFT,DEPARTMENT STORE,1,0,35.0,615,17,29
2015-09-26,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),0,0,7.0,615,4,1
2015-09-26,BATTERY,STREET,0,0,11.0,615,9,2
2015-09-13,BURGLARY,RESIDENCE-GARAGE,0,0,17.0,691,7,3
2015-09-26,ROBBERY,SIDEWALK,0,0,6.0,615,3,26
2015-09-26,BATTERY,APARTMENT,1,0,3.0,615,2,2
2015-09-26,ASSAULT,RESIDENCE,0,0,45.0,615,16,1
2015-09-26,OTHER OFFENSE,ALLEY,1,0,15.0,615,7,22
2015-09-26,THEFT,WAREHOUSE,0,0,10.0,615,4,29
2015-09-25,CRIM SEXUAL ASSAULT,STREET,0,0,34.0,635,22,5
2015-09-26,ASSAULT,SMALL RETAIL STORE,1,0,31.0,615,25,1
2015-09-26,OTHER OFFENSE,APARTMENT,0,1,33.0,615,17,22
2015-09-26,BATTERY,STREET,0,1,21.0,615,22,2
2015-09-26,CRIMINAL DAMAGE,STREET,0,0,21.0,615,22,6
2015-09-01,OTHER OFFENSE,RESIDENCE,0,1,10.0,66,4,22
2015-09-26,INTERFERENCE WITH PUBLIC OFFICER,SIDEWALK,1,0,9.0,615,5,12
2015-09-26,ASSAULT,CHA PARKING LOT/GROUNDS,1,0,9.0,615,5,1
2015-09-26,THEFT,RESIDENCE,0,0,20.0,615,2,29
2015-09-26,THEFT,RESTAURANT,0,0,40.0,615,24,29
2015-09-26,THEFT,RESTAURANT,0,0,4.0,615,2,29
2015-09-26,ASSAULT,SIDEWALK,1,0,38.0,615,16,1
2015-09-26,ASSAULT,RESIDENCE PORCH/HALLWAY,0,0,34.0,615,5,1
2015-09-26,OTHER OFFENSE,APARTMENT,0,0,9.0,615,5,22
2015-09-26,CRIMINAL DAMAGE,APARTMENT,0,0,20.0,615,2,6
2015-09-26,ASSAULT,SIDEWALK,0,0,6.0,615,3,1
2015-09-25,CRIMINAL DAMAGE,OTHER,0,0,28.0,635,11,6
2015-09-26,NARCOTICS,SIDEWALK,1,0,29.0,615,25,17
2015-09-26,BATTERY,CTA STATION,0,0,49.0,615,24,2
2015-09-26,BATTERY,STREET,1,1,17.0,615,7,2
2015-09-26,BATTERY,SIDEWALK,0,1,33.0,615,17,2
2015-09-26,ASSAULT,STREET,0,0,11.0,615,9,1
2015-09-26,OTHER OFFENSE,STREET,0,1,37.0,615,25,22
2015-09-24,CRIMINAL DAMAGE,ALLEY,0,0,22.0,601,10,6
2015-09-25,DECEPTIVE PRACTICE,OTHER,0,0,42.0,635,1,9
2015-09-25,THEFT,STREET,0,0,2.0,635,1,29
2015-09-26,MOTOR VEHICLE THEFT,STREET,0,0,26.0,615,14,16
2015-09-25,OTHER OFFENSE,RESIDENCE,0,0,29.0,635,25,22
2015-09-01,ROBBERY,SIDEWALK,0,0,2.0,66,12,26
2015-09-24,CRIMINAL DAMAGE,ABANDONED BUILDING,0,0,14.0,601,8,6
2015-09-25,THEFT,RESIDENCE,0,1,32.0,635,14,29
2015-09-26,CRIMINAL DAMAGE,STREET,0,0,13.0,615,8,6
2015-09-26,THEFT,RESTAURANT,0,0,4.0,615,2,29
2015-09-26,DECEPTIVE PRACTICE,STREET,0,0,21.0,615,22,9
2015-09-26,NARCOTICS,STREET,1,0,34.0,615,22,17
2015-09-26,ROBBERY,BANK,1,0,43.0,615,19,26
2015-09-26,NARCOTICS,STREET,1,0,29.0,615,25,17
2015-09-25,THEFT,COMMERCIAL / BUSINESS OFFICE,0,0,50.0,635,24,29
2015-09-26,ASSAULT,SIDEWALK,0,0,11.0,615,9,1
2015-09-26,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),1,0,2.0,615,1,16
2015-09-26,CRIMINAL DAMAGE,STREET,0,0,29.0,615,25,6
2015-08-02,THEFT,RESIDENCE,0,0,31.0,4,25,29
2015-09-26,THEFT,VEHICLE-COMMERCIAL,0,0,27.0,615,12,29
2015-09-25,CRIMINAL DAMAGE,STREET,0,0,45.0,635,16,6
2015-09-26,THEFT,STREET,0,0,16.0,615,7,29
2015-09-26,THEFT,HOTEL/MOTEL,0,0,27.0,615,12,29
2015-09-26,OFFENSE INVOLVING CHILDREN,APARTMENT,0,0,10.0,615,4,20
2015-06-01,DECEPTIVE PRACTICE,RESIDENCE,0,0,28.0,12,15,9
2015-09-26,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),0,0,42.0,615,18,6
2015-09-26,THEFT,SMALL RETAIL STORE,0,0,42.0,615,18,29
2015-08-01,SEX OFFENSE,RESTAURANT,0,0,32.0,19,14,27
2015-09-26,THEFT,BAR OR TAVERN,0,0,44.0,615,19,29
2015-09-26,NARCOTICS,SIDEWALK,1,0,37.0,615,25,17
2015-09-23,MOTOR VEHICLE THEFT,STREET,0,0,11.0,727,9,16
2015-09-25,OTHER OFFENSE,RESIDENCE,0,0,23.0,635,8,22
2015-09-26,BATTERY,RESIDENCE,0,0,5.0,615,4,2
2015-09-09,BURGLARY,RESIDENCE,0,0,6.0,669,7,3
2015-09-04,DECEPTIVE PRACTICE,RESIDENCE,0,0,48.0,179,20,9
2015-09-26,OTHER OFFENSE,RESIDENCE,0,0,37.0,615,15,22
2015-09-26,CRIMINAL DAMAGE,RESIDENCE-GARAGE,0,0,29.0,615,15,6
2015-09-26,CRIMINAL DAMAGE,RESIDENCE,0,0,14.0,615,8,6
2015-09-26,WEAPONS VIOLATION,RESIDENCE,0,0,4.0,615,2,30
2015-09-21,SEX OFFENSE,RESIDENCE,0,0,28.0,668,11,27
2015-09-26,WEAPONS VIOLATION,STREET,1,0,7.0,615,4,30
2015-09-26,OTHER OFFENSE,VEHICLE NON-COMMERCIAL,1,1,11.0,615,9,22
2015-09-26,CRIMINAL DAMAGE,POLICE FACILITY/VEH PARKING LOT,0,0,39.0,615,17,6
2015-07-24,DECEPTIVE PRACTICE,RESIDENCE,0,0,9.0,5,5,9
2015-09-26,BATTERY,SIDEWALK,0,1,16.0,615,7,2
2015-09-26,CRIMINAL DAMAGE,RESIDENCE,0,0,17.0,615,6,6
2015-09-25,THEFT,CTA TRAIN,0,0,43.0,635,18,29
2015-09-26,BATTERY,SIDEWALK,0,0,6.0,615,6,2
2015-09-21,THEFT,STREET,1,0,42.0,668,18,29
2015-09-26,PUBLIC PEACE VIOLATION,SIDEWALK,1,0,14.0,615,8,25
2015-09-25,THEFT,RESIDENTIAL YARD (FRONT/BACK),0,0,38.0,635,17,29
2015-09-25,THEFT,BARBERSHOP,0,0,27.0,635,25,29
2015-09-26,BATTERY,STREET,0,1,35.0,615,14,2
2015-09-26,CRIMINAL DAMAGE,RESIDENCE,0,0,13.0,615,8,6
2015-09-24,DECEPTIVE PRACTICE,RESIDENCE,0,0,29.0,601,15,9
2015-09-26,BATTERY,SPORTS ARENA/STADIUM,1,0,8.0,615,5,2
2015-09-26,BATTERY,PARK PROPERTY,0,1,9.0,615,5,2
2015-09-26,BATTERY,SIDEWALK,0,0,27.0,615,11,2
2015-09-26,BATTERY,PARKING LOT/GARAGE(NON.RESID.),0,0,3.0,615,9,2
2015-09-23,THEFT,RESIDENCE,0,0,20.0,727,9,29
2015-09-22,DECEPTIVE PRACTICE,VACANT LOT/LAND,0,0,8.0,704,6,9
2015-09-26,NARCOTICS,SIDEWALK,1,0,5.0,615,3,17
2015-09-26,NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),1,0,20.0,615,3,17
2015-09-26,THEFT,DEPARTMENT STORE,1,0,13.0,615,8,29
2015-09-26,BATTERY,STREET,0,0,18.0,615,6,2
2015-06-23,DECEPTIVE PRACTICE,RESIDENCE,0,0,16.0,3,9,9
2015-09-26,NARCOTICS,STREET,1,0,18.0,615,6,17
2015-09-26,BATTERY,APARTMENT,1,0,20.0,615,7,2
2015-09-25,ASSAULT,STREET,0,1,23.0,635,8,1
2015-09-22,DECEPTIVE PRACTICE,RESIDENCE,0,0,23.0,704,8,9
2015-09-26,ROBBERY,SIDEWALK,1,0,44.0,615,19,26
2015-09-26,ROBBERY,CTA TRAIN,1,0,2.0,615,1,26
2015-09-26,ROBBERY,CTA TRAIN,1,0,2.0,615,1,26
2015-08-15,THEFT,APARTMENT,0,0,43.0,14,18,29
2015-09-26,THEFT,RESTAURANT,0,0,1.0,615,12,29
2015-09-26,THEFT,STREET,0,0,5.0,615,3,29
2015-06-12,BATTERY,RESIDENCE,1,1,7.0,10,3,2
2015-09-26,CRIMINAL TRESPASS,PARKING LOT/GARAGE(NON.RESID.),0,0,32.0,615,14,8
2015-09-26,THEFT,GROCERY FOOD STORE,0,0,24.0,615,10,29
2015-09-26,ASSAULT,RESIDENCE PORCH/HALLWAY,1,0,5.0,615,3,1
2015-09-26,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),0,0,25.0,615,12,6
2015-09-26,DECEPTIVE PRACTICE,OTHER,0,0,2.0,615,1,9
2015-09-26,THEFT,OTHER,0,0,2.0,615,1,29
2015-09-22,THEFT,VACANT LOT/LAND,0,0,8.0,704,6,29
2015-08-28,SEX OFFENSE,RESIDENCE,0,0,5.0,33,3,27
2015-09-25,BURGLARY,RESIDENCE,0,0,6.0,635,6,3
2015-09-26,THEFT,DRUG STORE,0,0,39.0,615,17,29
2015-09-26,THEFT,OTHER,0,0,47.0,615,19,29
2015-09-24,THEFT,PARK PROPERTY,0,0,46.0,601,19,29
2015-09-26,THEFT,STREET,0,0,32.0,615,12,29
2015-09-26,BATTERY,SIDEWALK,1,0,33.0,615,17,2
2015-09-26,DECEPTIVE PRACTICE,STREET,1,0,6.0,615,7,9
2015-09-26,THEFT,RESIDENCE,0,0,6.0,615,6,29
2015-09-26,THEFT,OTHER,0,0,2.0,615,1,29
2015-09-26,OTHER OFFENSE,APARTMENT,0,0,50.0,615,24,22
2015-09-26,ASSAULT,SIDEWALK,0,0,6.0,615,6,1
2015-09-26,NARCOTICS,STREET,1,0,6.0,615,6,17
2015-09-26,THEFT,DEPARTMENT STORE,1,0,17.0,615,6,29
2015-09-25,BATTERY,STREET,0,0,7.0,635,4,2
2015-09-26,OTHER OFFENSE,STREET,0,0,15.0,615,8,22
2015-09-26,BURGLARY,APARTMENT,0,0,7.0,615,4,3
2015-09-22,THEFT,"SCHOOL, PUBLIC, BUILDING",0,0,6.0,704,5,29
2015-09-10,BURGLARY,APARTMENT,0,0,17.0,613,7,3
2015-09-26,DECEPTIVE PRACTICE,APARTMENT,0,0,26.0,615,14,9
2015-09-26,PROSTITUTION,STREET,1,0,28.0,615,11,23
2015-09-26,DECEPTIVE PRACTICE,STREET,0,0,40.0,615,24,9
2015-09-26,THEFT,DEPARTMENT STORE,1,0,42.0,615,1,29
2015-09-26,ASSAULT,RESIDENCE,0,0,9.0,615,5,1
2015-09-26,BURGLARY,APARTMENT,0,0,39.0,615,17,3
2015-09-26,ASSAULT,RESTAURANT,1,0,8.0,615,4,1
2015-09-26,BATTERY,STREET,0,0,10.0,615,4,2
2015-09-26,ROBBERY,RESIDENTIAL YARD (FRONT/BACK),0,1,8.0,615,4,26
2015-09-26,WEAPONS VIOLATION,HOTEL/MOTEL,1,0,2.0,615,1,30
2015-09-26,BATTERY,RESIDENCE,0,1,10.0,615,4,2
2015-09-26,THEFT,GROCERY FOOD STORE,1,0,17.0,615,7,29
2015-09-25,BATTERY,STREET,0,0,8.0,635,4,2
2015-09-26,BATTERY,RESIDENCE,1,1,45.0,615,16,2
2015-09-26,OTHER OFFENSE,RESIDENCE,0,0,22.0,615,10,22
2015-09-26,BATTERY,SIDEWALK,0,1,38.0,615,16,2
2015-09-26,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,1,18.0,615,8,20
2015-09-19,THEFT,APARTMENT,0,1,14.0,732,8,29
2015-09-26,ROBBERY,ALLEY,0,0,13.0,615,8,26
2015-09-26,CRIMINAL DAMAGE,LIBRARY,0,0,10.0,615,4,6
2015-09-26,THEFT,RESTAURANT,0,0,1.0,615,14,29
2015-09-25,MOTOR VEHICLE THEFT,STREET,0,0,28.0,635,11,16
2015-09-25,CRIMINAL DAMAGE,STREET,0,0,28.0,635,11,6
2015-09-26,CRIMINAL DAMAGE,RESIDENCE,0,0,2.0,615,12,6
2015-06-12,BATTERY,APARTMENT,0,1,43.0,10,18,2
2015-09-26,ROBBERY,SIDEWALK,0,0,22.0,615,10,26
2015-09-26,THEFT,STREET,0,0,25.0,615,12,29
2015-09-26,CRIMINAL DAMAGE,RESIDENCE,1,0,19.0,615,22,6
2015-09-26,NARCOTICS,SIDEWALK,1,0,27.0,615,11,17
2015-09-26,MOTOR VEHICLE THEFT,STREET,0,0,17.0,615,6,16
2015-09-26,CRIMINAL TRESPASS,GROCERY FOOD STORE,0,0,24.0,615,11,8
2015-09-25,THEFT,PARK PROPERTY,0,0,19.0,635,22,29
2015-09-26,THEFT,DEPARTMENT STORE,1,0,6.0,615,6,29
2015-09-26,BATTERY,APARTMENT,0,1,21.0,615,6,2
2015-09-26,THEFT,CLEANING STORE,0,0,6.0,615,6,29
2015-06-09,DECEPTIVE PRACTICE,RESTAURANT,0,0,21.0,3,22,9
2015-09-26,BATTERY,RESIDENTIAL YARD (FRONT/BACK),0,1,24.0,615,11,2
2015-09-26,BATTERY,SIDEWALK,0,1,37.0,615,11,2
2015-09-26,NARCOTICS,SIDEWALK,1,0,27.0,615,11,17
2015-09-26,BATTERY,STREET,0,1,11.0,615,9,2
2015-09-26,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),0,0,2.0,615,11,26
2015-09-26,ASSAULT,SIDEWALK,0,0,27.0,615,11,1
2015-09-26,BATTERY,RESIDENCE,1,0,13.0,615,8,2
2015-09-26,BATTERY,RESIDENCE,0,0,7.0,615,3,2
2015-09-15,OTHER OFFENSE,OTHER,0,0,22.0,710,10,22
2015-09-26,BATTERY,SIDEWALK,0,0,42.0,615,18,2
2015-09-26,CRIMINAL DAMAGE,APARTMENT,0,0,7.0,615,4,6
2015-09-26,NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),1,0,21.0,615,6,17
2015-09-26,INTERFERENCE WITH PUBLIC OFFICER,SIDEWALK,1,0,16.0,615,8,12
2015-09-26,ASSAULT,RESIDENCE,1,1,18.0,615,6,1
2015-09-26,BATTERY,SIDEWALK,0,1,29.0,615,15,2
2015-09-26,CRIMINAL DAMAGE,STREET,0,0,6.0,615,7,6
2015-09-26,ASSAULT,STREET,0,0,36.0,615,25,1
2015-09-26,ASSAULT,BAR OR TAVERN,1,0,44.0,615,19,1
2015-09-26,BATTERY,RESIDENCE,1,1,37.0,615,25,2
2015-09-26,CRIMINAL DAMAGE,TAXICAB,1,0,44.0,615,19,6
2015-09-26,OTHER OFFENSE,RESIDENCE,0,1,8.0,615,4,22
2015-09-26,OTHER OFFENSE,RESIDENCE,0,1,31.0,615,25,22
2015-09-26,BATTERY,STREET,0,1,43.0,615,19,2
2015-09-24,BATTERY,APARTMENT,0,1,47.0,601,19,2
2015-09-26,OTHER OFFENSE,RESTAURANT,0,1,30.0,615,25,22
2015-08-26,DECEPTIVE PRACTICE,APARTMENT,0,0,37.0,17,25,9
2015-08-28,DECEPTIVE PRACTICE,RESIDENCE,0,0,36.0,33,16,9
2015-09-26,THEFT,DEPARTMENT STORE,0,0,1.0,615,14,29
2015-09-26,OTHER OFFENSE,STREET,0,0,15.0,615,7,22
2015-09-26,ASSAULT,STREET,0,0,6.0,615,7,1
2015-09-26,THEFT,OTHER,0,0,14.0,615,8,29
2015-09-25,MOTOR VEHICLE THEFT,STREET,0,0,28.0,635,15,16
2015-08-16,ASSAULT,SIDEWALK,0,0,27.0,8,12,1
2015-09-26,BATTERY,RESIDENCE,0,0,16.0,615,7,2
2015-09-26,THEFT,RESIDENTIAL YARD (FRONT/BACK),0,0,1.0,615,14,29
2015-09-26,OTHER OFFENSE,APARTMENT,0,1,48.0,615,20,22
2015-09-26,BATTERY,APARTMENT,0,1,46.0,615,19,2
2015-09-26,BATTERY,APARTMENT,1,1,30.0,615,25,2
2015-09-26,BATTERY,SIDEWALK,0,1,29.0,615,25,2
2015-09-26,MOTOR VEHICLE THEFT,STREET,0,0,36.0,615,25,16
2015-09-22,THEFT,OTHER,0,0,36.0,704,25,29
2015-09-26,OTHER OFFENSE,RESIDENCE,0,1,31.0,615,25,22
2015-09-26,BATTERY,CHA APARTMENT,0,0,9.0,615,5,2
2015-09-26,ASSAULT,SIDEWALK,0,0,26.0,615,25,1
2015-09-26,NARCOTICS,SIDEWALK,1,0,37.0,615,15,17
2015-09-26,ASSAULT,STREET,1,0,11.0,615,9,1
2015-09-26,CRIMINAL DAMAGE,RESIDENCE-GARAGE,0,1,50.0,615,17,6
2015-09-26,MOTOR VEHICLE THEFT,STREET,0,0,12.0,615,9,16
2015-09-26,THEFT,SMALL RETAIL STORE,0,0,48.0,615,19,29
2015-09-26,THEFT,STREET,0,0,42.0,615,1,29
2015-09-26,NARCOTICS,SIDEWALK,1,0,28.0,615,11,17
2015-09-26,THEFT,SIDEWALK,0,0,2.0,615,12,29
2015-09-26,BATTERY,APARTMENT,0,1,28.0,615,11,2
2015-09-26,BATTERY,RESIDENCE,0,1,15.0,615,7,2
2015-09-26,THEFT,CONVENIENCE STORE,0,0,24.0,615,15,29
2015-09-26,OTHER OFFENSE,APARTMENT,0,1,15.0,615,8,22
2015-09-26,BATTERY,BAR OR TAVERN,0,0,16.0,615,8,2
2015-09-26,BATTERY,SIDEWALK,0,0,29.0,615,15,2
2015-09-26,OTHER OFFENSE,SIDEWALK,1,0,21.0,615,22,22
2015-09-26,NARCOTICS,SIDEWALK,1,0,21.0,615,22,17
2015-09-26,OTHER OFFENSE,STREET,1,0,37.0,615,25,22
2015-09-26,OTHER OFFENSE,STREET,1,0,28.0,615,15,22
2015-09-26,THEFT,DEPARTMENT STORE,1,0,42.0,615,18,29
2015-09-26,BATTERY,APARTMENT,0,1,5.0,615,3,2
2015-09-26,BATTERY,PARKING LOT/GARAGE(NON.RESID.),0,0,2.0,615,1,2
2015-09-26,BURGLARY,RESIDENCE,0,0,20.0,615,3,3
2015-09-26,CRIMINAL DAMAGE,RESIDENCE,0,0,20.0,615,3,6
2015-09-26,BATTERY,STREET,0,0,12.0,615,9,2
2015-09-26,ASSAULT,PARK PROPERTY,0,0,7.0,615,4,1
2015-09-25,BATTERY,OTHER,0,0,7.0,635,4,2
2015-09-26,ASSAULT,APARTMENT,0,0,7.0,615,4,1
2015-09-26,ASSAULT,SIDEWALK,0,0,7.0,615,4,1
2015-09-26,CRIMINAL DAMAGE,VEHICLE NON-COMMERCIAL,0,0,10.0,615,4,6
2015-09-24,MOTOR VEHICLE THEFT,STREET,0,0,28.0,601,10,16
2015-09-26,CRIMINAL DAMAGE,RESIDENCE,0,0,7.0,615,4,6
2015-09-25,ASSAULT,HOSPITAL BUILDING/GROUNDS,0,0,7.0,635,4,1
2015-09-26,CRIMINAL DAMAGE,SMALL RETAIL STORE,0,0,7.0,615,4,6
2015-09-26,WEAPONS VIOLATION,CHA PARKING LOT/GROUNDS,1,0,9.0,615,5,30
2015-09-26,THEFT,APARTMENT,1,1,20.0,615,9,29
2015-09-26,SEX OFFENSE,HOSPITAL BUILDING/GROUNDS,0,0,5.0,615,2,27
2015-09-26,ASSAULT,APARTMENT,0,1,4.0,615,2,1
2015-09-26,BATTERY,CHA HALLWAY/STAIRWELL/ELEVATOR,0,0,4.0,615,2,2
2015-09-26,ASSAULT,RESIDENCE PORCH/HALLWAY,1,0,26.0,615,25,1
2015-09-26,BATTERY,SIDEWALK,0,0,3.0,615,9,2
2015-09-26,ASSAULT,APARTMENT,0,0,20.0,615,3,1
2015-09-26,NARCOTICS,SIDEWALK,1,0,2.0,615,11,17
2015-09-26,BURGLARY,APARTMENT,0,0,24.0,615,10,3
2015-09-26,BATTERY,RESIDENCE,1,0,24.0,615,10,2
2015-09-26,ASSAULT,STREET,0,0,22.0,615,10,1
2015-09-26,THEFT,SMALL RETAIL STORE,0,0,22.0,615,10,29
2015-09-26,CRIMINAL TRESPASS,SIDEWALK,1,0,15.0,615,7,8
2015-09-26,NARCOTICS,SIDEWALK,1,0,28.0,615,11,17
2015-09-26,NARCOTICS,SIDEWALK,1,0,27.0,615,11,17
2015-09-26,PUBLIC PEACE VIOLATION,STREET,1,0,6.0,615,6,25
